location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
North Dakota,38,05/16/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 22, 31, 40
Ohio,39,05/16/20, 44, 50, 63, 80, 91, 107, 118, 143, 160, 181, 226, 287, 320, 351, 441, 509, 619, 698, 845, 1105, 1331, 1721, 2281, 7, 9, 10, 12, 14, 15, 17, 20, 22, 23, 27, 34, 38, 44, 47, 60, 63, 77, 93, 118, 152, 185, 204, 561, 591, 602, 648, 663, 698, 730, 765, 808, 857, 917, 936, 984, 1048, 1126, 1189, 1316, 1567, 1829, 1975, 2412, 2638, 3679
Oklahoma,40,05/16/20, 0, 0, 0, 0, 1, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 17, 27, 40, 55, 118, 170, 288, 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 7, 13, 20, 30, 39, 40, 44, 54, 56, 62, 64, 66, 70, 73, 76, 85, 92, 99, 107, 119, 135, 152, 184, 215, 288, 352, 584
Oregon,41,05/16/20, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 5, 6, 8, 9, 13, 18, 26, 33, 60, 91, 172, 738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 7, 10, 55, 40, 54, 58, 69, 79, 85, 101, 111, 119, 131, 138, 150, 167, 179, 186, 203, 222, 241, 259, 340, 415, 557, 840
Pennsylvania,42,05/16/20, 244, 267, 318, 398, 466, 562, 626, 671, 741, 794, 831, 940, 1204, 1337, 1474, 1613, 1822, 2275, 2750, 3205, 3594, 4741, 5247, 38, 40, 43, 63, 80, 84, 92, 98, 107, 123, 128, 149, 177, 192, 203, 241, 259, 316, 365, 431, 495, 624, 713, 2108, 2260, 2377, 2508, 2964, 3144, 3302, 3468, 3630, 3851, 4054, 4146, 4305, 4565, 4913, 5429, 5933, 6809, 7734, 8327, 9692, 10567, 13710
Rhode Island,44,05/16/20, 4, 4, 10, 19, 22, 25, 29, 34, 44, 47, 58, 62, 74, 87, 92, 108, 113, 131, 152, 201, 323, 396, 450, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 19, 24, 25, 31, 38, 55, 72, 86, 87, 130, 152, 183, 213, 227, 245, 256, 277, 305, 323, 338, 379, 393, 432, 455, 528, 594, 677, 806, 1001, 1143, 1625
South Carolina,45,05/16/20, 3, 4, 5, 6, 7, 11, 13, 15, 18, 20, 24, 27, 31, 37, 40, 45, 62, 71, 85, 109, 151, 198, 419, 0, 1, 1, 1, 2, 2, 2, 3, 4, 4, 4, 5, 5, 6, 7, 8, 9, 11, 12, 14, 24, 33, 46, 147, 152, 160, 171, 198, 215, 239, 254, 261, 270, 290, 306, 329, 351, 363, 378, 400, 415, 441, 525, 698, 761, 848
South Dakota,46,05/16/20, 1, 1, 2, 6, 10, 12, 14, 15, 18, 24, 30, 33, 37, 43, 49, 55, 65, 79, 93, 107, 132, 217, 253, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 5, 5, 6, 7, 8, 9, 11, 14, 15, 17, 25, 37, 16, 26, 37, 52, 58, 63, 68, 88, 98, 106, 119, 128, 136, 148, 159, 172, 185, 200, 223, 289, 384, 446, 454
Tennessee,47,05/16/20, 3, 6, 7, 13, 17, 21, 27, 33, 39, 48, 53, 57, 65, 81, 89, 105, 145, 172, 210, 288, 416, 543, 951, 0, 1, 1, 2, 2, 3, 4, 4, 6, 7, 7, 8, 9, 10, 12, 13, 15, 16, 19, 36, 47, 53, 97, 176, 187, 213, 249, 285, 295, 322, 339, 349, 373, 403, 422, 461, 483, 506, 540, 568, 630, 745, 913, 1056, 1221, 1429
Texas,48,05/16/20, 68, 78, 81, 104, 122, 133, 142, 152, 186, 236, 264, 291, 344, 388, 435, 502, 611, 737, 797, 947, 1878, 2820, 4280, 13, 14, 15, 16, 20, 22, 25, 27, 29, 32, 35, 39, 48, 53, 60, 65, 70, 91, 105, 121, 177, 277, 507, 947, 980, 1012, 1055, 1087, 1100, 1152, 1211, 1336, 1435, 1488, 1546, 1626, 1703, 1800, 1945, 2023, 2233, 2643, 2936, 3528, 4416, 8478
Utah,49,05/16/20, 0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 14, 16, 19, 21, 23, 24, 29, 34, 46, 81, 162, 285, 442, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 6, 7, 17, 21, 35, 43, 51, 62, 77, 88, 95, 99, 105, 112, 117, 124, 131, 138, 147, 157, 168, 174, 195, 218, 251, 400, 483, 623
Vermont,50,05/16/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 5, 8, 18, 31, 68, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 6, 8, 7, 10, 12, 16, 22, 27, 29, 31, 36, 41, 45, 48, 52, 58, 71, 77, 89, 100, 107, 124, 163, 180, 230
Virginia,51,05/16/20, 19, 19, 26, 34, 41, 50, 59, 67, 73, 83, 92, 105, 120, 147, 173, 191, 210, 226, 256, 318, 435, 500, 555, 2, 4, 6, 8, 8, 10, 11, 11, 12, 13, 15, 16, 19, 21, 24, 26, 31, 37, 41, 50, 65, 66, 81, 276, 289, 385, 410, 423, 447, 479, 537, 570, 612, 630, 649, 689, 735, 769, 838, 898, 1028, 1116, 1206, 1434, 1723, 1752
Washington,53,05/16/20, 3, 3, 3, 5, 7, 11, 15, 17, 22, 24, 32, 36, 41, 51, 59, 63, 77, 104, 187, 269, 558, 1422, 1597, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 6, 7, 9, 10, 11, 13, 22, 30, 65, 145, 164, 643, 684, 698, 761, 780, 797, 812, 844, 867, 900, 917, 963, 1011, 1058, 1104, 1143, 1229, 1320, 1463, 1477, 1906, 2367, 3202
West Virginia,54,05/16/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 5, 6, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 6, 16, 19, 27
Wisconsin,55,05/16/20, 13, 17, 20, 29, 51, 62, 74, 78, 91, 106, 116, 128, 136, 164, 174, 219, 249, 322, 371, 517, 637, 854, 1031, 0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 20, 21, 23, 28, 32, 45, 60, 97, 117, 172, 177, 194, 242, 273, 279, 292, 306, 323, 338, 365, 396, 408, 425, 442, 477, 545, 643, 739, 912, 1178, 1441, 1745
Wyoming,56,05/16/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 2, 4, 5, 6, 7, 8, 10, 12, 16, 20, 23, 28, 39, 57, 65, 98
US National,US,05/16/20, 3379, 4729, 5758, 6502, 7153, 7846, 8857, 9838, 11505, 13181, 15849, 17069, 18452, 20574, 23635, 25377, 27399, 30278, 35266, 38079, 42536, 51119, 59325, 601, 812, 895, 986, 1161, 1344, 1490, 1700, 1815, 1925, 2267, 2438, 2561, 3045, 3185, 3775, 4093, 4648, 5557, 6158, 7192, 7950, 8316, 54403, 55972, 58549, 66868, 70684, 72563, 76296, 80391, 84563, 87759, 90184, 93475, 96730, 101893, 106158, 112993, 128850, 133304, 150129, 163455, 201451, 209281, 222575
Alabama,1,05/17/20, 2, 3, 5, 9, 12, 15, 17, 25, 31, 34, 38, 45, 48, 53, 64, 69, 83, 95, 116, 141, 163, 262, 301, 0, 0, 1, 1, 2, 2, 3, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 17, 18, 22, 24, 41, 50, 109, 123, 137, 157, 175, 191, 218, 230, 240, 258, 270, 284, 301, 325, 351, 363, 396, 428, 496, 591, 705, 849, 1007
Alaska,2,05/17/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 6, 7, 10, 15, 17, 20, 30, 37, 44, 84
Arizona,4,05/17/20, 3, 6, 9, 16, 25, 27, 31, 41, 43, 48, 52, 58, 62, 78, 92, 113, 123, 193, 221, 264, 351, 794, 877, 0, 1, 1, 3, 4, 5, 5, 6, 7, 7, 8, 9, 10, 11, 13, 14, 16, 18, 25, 31, 36, 62, 83, 185, 203, 225, 250, 265, 275, 292, 304, 311, 317, 327, 346, 357, 386, 401, 427, 467, 535, 586, 634, 878, 1097, 1674
Arkansas,5,05/17/20, 0, 0, 0, 1, 2, 3, 4, 5, 5, 8, 9, 10, 13, 15, 18, 20, 30, 37, 39, 43, 60, 85, 104, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 4, 4, 4, 5, 5, 6, 7, 9, 12, 13, 21, 23, 28, 34, 40, 49, 57, 65, 73, 80, 94, 98, 105, 113, 117, 132, 144, 153, 166, 189, 236, 272, 282
California,6,05/17/20, 95, 117, 154, 200, 237, 267, 289, 337, 414, 433, 544, 602, 646, 801, 939, 1071, 1168, 1422, 1732, 2185, 2698, 2990, 5318, 21, 29, 34, 38, 48, 51, 58, 65, 71, 82, 90, 102, 107, 124, 135, 155, 188, 213, 244, 330, 399, 452, 727, 2321, 2600, 2696, 2853, 3035, 3187, 3325, 3368, 3467, 3602, 3670, 3754, 3978, 4233, 4636, 4905, 5354, 6172, 6482, 7569, 10286, 12029, 13357
Colorado,8,05/17/20, 7, 9, 10, 14, 16, 17, 23, 28, 34, 39, 50, 53, 54, 62, 74, 84, 98, 103, 120, 177, 250, 289, 335, 0, 0, 1, 2, 3, 3, 4, 4, 5, 6, 7, 7, 9, 10, 11, 13, 15, 16, 19, 27, 33, 37, 44, 458, 493, 526, 579, 616, 637, 657, 682, 710, 737, 788, 827, 841, 856, 885, 924, 993, 1027, 1084, 1199, 1333, 1460, 1697
Connecticut,9,05/17/20, 50, 75, 148, 191, 266, 286, 315, 382, 449, 500, 562, 623, 713, 809, 913, 981, 1090, 1212, 1329, 1440, 1689, 1824, 2125, 13, 17, 26, 39, 47, 59, 68, 81, 98, 117, 126, 134, 148, 174, 194, 216, 234, 261, 282, 294, 340, 357, 405, 2338, 2514, 2749, 2922, 3217, 3568, 3911, 4166, 4626, 4924, 5162, 5353, 5519, 5801, 5982, 6336, 6636, 7307, 8184, 8829, 9845, 11106, 11702
Delaware,10,05/17/20, 2, 5, 6, 11, 18, 26, 42, 55, 60, 68, 79, 91, 97, 111, 129, 138, 155, 185, 208, 321, 357, 465, 615, 0, 1, 1, 2, 4, 5, 6, 8, 10, 12, 13, 14, 18, 21, 22, 26, 31, 34, 40, 46, 66, 73, 98, 119, 122, 144, 169, 190, 226, 277, 294, 312, 337, 388, 453, 517, 548, 613, 652, 673, 715, 835, 930, 1192, 1869, 2197
Florida,12,05/17/20, 58, 83, 146, 219, 277, 385, 458, 488, 545, 599, 681, 828, 953, 1173, 1247, 1463, 1813, 2093, 2652, 2924, 3917, 4938, 5144, 11, 13, 23, 28, 40, 51, 54, 59, 70, 75, 81, 92, 101, 115, 133, 144, 185, 223, 265, 302, 404, 493, 765, 1268, 1506, 1578, 1676, 1771, 1903, 2032, 2177, 2232, 2358, 2490, 2590, 2748, 2980, 3085, 3294, 3450, 3817, 4730, 5341, 6272, 7487, 14010
Georgia,13,05/17/20, 18, 29, 30, 43, 51, 65, 79, 89, 104, 119, 128, 137, 155, 167, 188, 216, 229, 288, 325, 365, 446, 495, 588, 4, 4, 7, 10, 12, 13, 14, 15, 17, 20, 21, 23, 25, 28, 33, 36, 39, 41, 49, 56, 67, 87, 91, 574, 621, 725, 746, 832, 873, 893, 935, 1000, 1046, 1102, 1172, 1208, 1263, 1299, 1388, 1430, 1584, 1659, 1798, 2140, 2479, 2648
Hawaii,15,05/17/20, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 6, 6, 6, 8, 11, 13, 17, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 14, 17, 21, 28, 31, 35, 37, 41, 47, 48, 53, 55, 57, 58, 62, 65, 70, 73, 77, 87, 114, 212, 285
Idaho,16,05/17/20, 6, 9, 16, 20, 24, 29, 32, 35, 39, 41, 43, 49, 56, 68, 75, 88, 96, 119, 154, 179, 279, 365, 447, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 7, 8, 8, 10, 10, 14, 17, 21, 29, 46, 64, 51, 59, 73, 80, 85, 92, 97, 104, 111, 118, 121, 128, 134, 138, 150, 161, 176, 208, 234, 310, 443, 654, 936
Illinois,17,05/17/20, 24, 53, 131, 189, 236, 264, 340, 383, 421, 518, 574, 663, 760, 872, 1115, 1405, 1486, 1688, 2083, 2325, 2819, 3377, 3954, 10, 13, 23, 32, 41, 46, 55, 62, 71, 83, 94, 108, 127, 144, 154, 192, 236, 277, 310, 371, 499, 619, 698, 1846, 1871, 2059, 2210, 2310, 2458, 2644, 2793, 2934, 3087, 3412, 3478, 4057, 4258, 4420, 4911, 5388, 6064, 7180, 8002, 10881, 14217, 17758
Indiana,18,05/17/20, 7, 13, 16, 23, 34, 42, 49, 54, 66, 75, 90, 115, 128, 133, 137, 159, 217, 285, 344, 418, 558, 635, 1033, 1, 1, 3, 5, 5, 7, 8, 9, 11, 13, 14, 16, 18, 21, 23, 26, 33, 38, 51, 60, 78, 106, 153, 406, 436, 478, 536, 579, 617, 644, 665, 699, 758, 809, 835, 875, 964, 1036, 1101, 1170, 1393, 1672, 1914, 2195, 2582, 2669
Iowa,19,05/17/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 3, 4, 5, 7, 8, 9, 12, 14, 23, 33, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 4, 19, 23, 31, 36, 44, 47, 49, 54, 55, 58, 61, 67, 72, 78, 82, 88, 97, 107, 125, 143, 230, 403, 488
Kansas,20,05/17/20, 0, 0, 1, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 16, 23, 27, 34, 39, 53, 60, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 7, 8, 12, 28, 35, 40, 51, 53, 58, 64, 69, 73, 76, 80, 94, 98, 104, 113, 122, 131, 143, 160, 188, 212, 245, 269
Kentucky,21,05/17/20, 0, 1, 1, 2, 4, 4, 5, 7, 8, 9, 10, 12, 13, 17, 18, 21, 23, 27, 33, 41, 61, 72, 89, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 6, 7, 10, 12, 15, 56, 64, 65, 72, 83, 89, 99, 106, 108, 114, 119, 133, 145, 153, 160, 172, 182, 205, 245, 281, 319, 339, 419
Louisiana,22,05/17/20, 25, 52, 61, 84, 110, 127, 161, 167, 188, 208, 230, 263, 282, 351, 408, 449, 553, 628, 677, 867, 1108, 1485, 1830, 4, 6, 8, 14, 16, 17, 20, 22, 24, 26, 31, 34, 37, 41, 47, 61, 65, 81, 85, 99, 143, 188, 251, 1356, 1433, 1504, 1563, 1620, 1683, 1746, 1810, 1831, 1883, 1919, 1988, 2034, 2201, 2252, 2382, 2505, 2666, 2909, 3100, 4020, 4532, 6193
Maine,23,05/17/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 4, 7, 14, 18, 21, 23, 26, 30, 32, 34, 38, 41, 44, 48, 51, 53, 60, 69, 78, 89, 108, 117
Maryland,24,05/17/20, 49, 63, 81, 98, 117, 137, 154, 180, 200, 224, 241, 295, 336, 372, 399, 442, 526, 564, 664, 799, 1037, 1209, 1538, 7, 12, 19, 22, 26, 32, 39, 41, 45, 51, 55, 59, 67, 72, 84, 89, 100, 109, 134, 150, 216, 221, 257, 1145, 1185, 1287, 1513, 1588, 1698, 1802, 1905, 2022, 2118, 2325, 2428, 2511, 2610, 2762, 2930, 3111, 3454, 3657, 4132, 4923, 5349, 6726
Massachusetts,25,05/17/20, 59, 72, 125, 178, 268, 311, 326, 348, 406, 483, 595, 666, 785, 876, 941, 1007, 1138, 1246, 1520, 1795, 2102, 2318, 3136, 17, 22, 26, 41, 58, 65, 77, 88, 97, 116, 127, 136, 150, 163, 182, 204, 246, 270, 311, 360, 437, 461, 500, 3559, 3751, 4002, 4375, 4841, 5165, 5587, 5822, 6038, 6230, 6691, 7056, 7208, 7676, 8024, 8393, 8810, 9880, 11105, 12330, 13924, 15425, 16861
Michigan,26,05/17/20, 119, 225, 261, 566, 871, 1068, 1208, 1363, 1560, 1668, 1821, 2068, 2563, 2734, 2969, 3199, 3405, 4006, 4357, 4813, 5230, 6136, 6493, 17, 31, 42, 82, 106, 125, 144, 160, 178, 196, 232, 254, 284, 339, 387, 439, 496, 584, 668, 742, 870, 987, 1132, 3234, 3377, 3421, 3831, 4243, 4371, 4630, 4774, 5075, 5487, 5830, 6138, 6606, 7103, 7849, 9173, 10602, 11483, 13340, 15226, 18039, 23650, 26693
Minnesota,27,05/17/20, 2, 2, 4, 6, 8, 9, 11, 12, 13, 14, 16, 19, 22, 26, 31, 35, 39, 45, 54, 62, 82, 122, 139, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 5, 6, 6, 7, 7, 9, 11, 14, 15, 18, 85, 88, 108, 118, 128, 136, 146, 152, 161, 169, 177, 182, 189, 194, 201, 217, 238, 255, 298, 334, 381, 499, 554
Mississippi,28,05/17/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 5, 8, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 2, 3, 9, 13, 15, 17, 20, 23, 25, 27, 30, 34, 38, 41, 45, 48, 54, 62, 67, 79, 97, 127, 170
Missouri,29,05/17/20, 8, 10, 16, 20, 24, 30, 39, 45, 54, 64, 74, 91, 110, 127, 148, 170, 227, 242, 272, 368, 490, 667, 784, 1, 1, 2, 3, 4, 6, 6, 7, 7, 8, 10, 14, 19, 21, 24, 28, 33, 40, 46, 57, 85, 94, 125, 322, 333, 352, 377, 405, 429, 456, 474, 508, 525, 560, 613, 648, 687, 758, 895, 962, 1086, 1297, 1542, 1830, 2264, 2685
Montana,30,05/17/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 5, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 17, 19, 24, 27, 30, 33, 41, 77, 127, 146
Nebraska,31,05/17/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 5, 6, 7, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 24, 26, 29, 35, 46, 52, 66, 106, 181, 197
Nevada,32,05/17/20, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 5, 6, 7, 11, 67, 163, 751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 5, 16, 66, 72, 76, 80, 91, 99, 107, 112, 117, 122, 128, 132, 138, 142, 146, 160, 170, 180, 202, 233, 294, 317, 593, 1244
New Hampshire,33,05/17/20, 1, 1, 3, 5, 7, 8, 10, 12, 13, 14, 15, 17, 19, 21, 24, 28, 29, 32, 39, 59, 77, 92, 135, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 6, 8, 10, 11, 15, 20, 31, 71, 77, 86, 100, 110, 119, 127, 138, 144, 151, 159, 167, 176, 182, 191, 208, 221, 245, 282, 355, 392, 652, 733
New Jersey,34,05/17/20, 375, 557, 605, 730, 814, 934, 1195, 1376, 1557, 1773, 2006, 2475, 2803, 2949, 3177, 3461, 3703, 4187, 4477, 5132, 5983, 6736, 8289, 61, 86, 94, 108, 124, 145, 168, 192, 242, 258, 298, 355, 378, 411, 456, 516, 641, 743, 832, 993, 1119, 1213, 1360, 6801, 7370, 8039, 8573, 9009, 9244, 9844, 10516, 11293, 12010, 12946, 13866, 14562, 15101, 16155, 16928, 18050, 19557, 27156, 28801, 31763, 34515, 35528
New Mexico,35,05/17/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 5, 27, 41, 59, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 5, 8, 25, 27, 38, 40, 47, 53, 55, 62, 67, 72, 76, 82, 88, 94, 102, 110, 118, 130, 155, 164, 182, 191, 212
New York,36,05/17/20, 447, 682, 853, 986, 1122, 1335, 1497, 1722, 2236, 2697, 3116, 3483, 3906, 4235, 4566, 5067, 5733, 6422, 6984, 7571, 8581, 10120, 13591, 99, 147, 162, 188, 207, 239, 269, 306, 379, 481, 514, 564, 609, 659, 819, 905, 1082, 1200, 1348, 1512, 1992, 2078, 2330, 16826, 17114, 18029, 19416, 20351, 21906, 23061, 24020, 24838, 26540, 28822, 30482, 32396, 34973, 35709, 36663, 44137, 46907, 51079, 54932, 64857, 72935, 75394
North Carolina,37,05/17/20, 0, 0, 1, 1, 2, 2, 3, 3, 4, 5, 5, 6, 7, 8, 8, 9, 10, 13, 16, 26, 44, 148, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 13, 26, 60, 64, 79, 89, 97, 106, 117, 126, 129, 134, 140, 149, 155, 174, 187, 210, 233, 282, 326, 376, 477, 580, 690
North Dakota,38,05/17/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 22, 31, 40
Ohio,39,05/17/20, 48, 56, 63, 75, 86, 106, 125, 140, 167, 177, 224, 285, 326, 358, 438, 508, 626, 716, 807, 1141, 1388, 1724, 2269, 8, 9, 10, 11, 12, 15, 18, 20, 22, 25, 27, 36, 40, 45, 52, 58, 62, 72, 96, 120, 161, 211, 222, 573, 597, 615, 659, 680, 712, 747, 800, 826, 880, 948, 967, 1026, 1093, 1194, 1256, 1373, 1617, 1924, 2084, 2603, 2786, 3898
Oklahoma,40,05/17/20, 0, 0, 0, 1, 1, 2, 2, 3, 4, 4, 6, 7, 8, 9, 13, 19, 23, 40, 61, 115, 175, 306, 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 5, 10, 11, 14, 31, 39, 40, 44, 54, 56, 62, 64, 67, 70, 73, 77, 85, 92, 100, 108, 125, 137, 157, 188, 225, 289, 363, 615
Oregon,41,05/17/20, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 7, 10, 15, 18, 24, 34, 59, 95, 190, 787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 4, 6, 9, 12, 55, 40, 54, 58, 69, 80, 85, 101, 112, 122, 134, 141, 150, 169, 181, 189, 204, 229, 242, 262, 342, 431, 557, 880
Pennsylvania,42,05/17/20, 249, 266, 309, 361, 444, 548, 607, 656, 718, 753, 800, 918, 1127, 1287, 1451, 1560, 1768, 2198, 2766, 3139, 3549, 4577, 5164, 41, 44, 52, 62, 74, 87, 97, 104, 111, 120, 139, 157, 162, 182, 216, 246, 263, 305, 352, 443, 516, 607, 715, 2159, 2325, 2453, 2581, 3050, 3285, 3373, 3592, 3757, 3990, 4180, 4300, 4452, 4722, 5150, 5642, 6217, 7074, 8061, 8836, 10164, 10991, 14405
Rhode Island,44,05/17/20, 4, 5, 8, 16, 21, 24, 27, 30, 32, 41, 52, 64, 76, 80, 90, 105, 112, 119, 141, 192, 284, 325, 384, 0, 0, 2, 3, 5, 6, 6, 7, 8, 9, 10, 11, 12, 13, 18, 21, 23, 25, 33, 39, 48, 60, 84, 87, 131, 154, 189, 217, 235, 253, 266, 285, 312, 334, 348, 392, 410, 442, 476, 549, 624, 698, 847, 1063, 1181, 1705
South Carolina,45,05/17/20, 2, 4, 5, 8, 9, 11, 12, 14, 17, 19, 24, 29, 33, 35, 42, 46, 53, 65, 80, 131, 154, 172, 435, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 6, 7, 8, 9, 10, 12, 15, 25, 33, 57, 148, 154, 162, 172, 201, 217, 240, 261, 266, 276, 294, 314, 334, 358, 369, 385, 404, 426, 457, 544, 712, 785, 895
