location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Alaska,2,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 6, 7, 11, 15, 17, 19, 26, 35, 40, 75
Arizona,4,05/15/20, 0, 1, 1, 3, 4, 5, 5, 6, 7, 8, 9, 10, 10, 12, 14, 15, 18, 19, 23, 35, 42, 65, 105, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 7, 7, 10, 14, 16, 28, 168, 172, 195, 208, 214, 224, 233, 242, 252, 261, 276, 282, 296, 308, 319, 326, 357, 392, 462, 502, 588, 713, 1105
Arkansas,5,05/15/20, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 6, 7, 10, 12, 13, 15, 16, 19, 23, 32, 48, 55, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 4, 6, 8, 9, 18, 20, 25, 32, 36, 44, 50, 58, 64, 71, 77, 81, 88, 94, 102, 110, 119, 124, 148, 158, 183, 212, 233
California,6,05/15/20, 30, 33, 44, 56, 63, 73, 84, 97, 114, 121, 134, 148, 174, 206, 223, 281, 308, 340, 392, 467, 655, 686, 1063, 15, 17, 18, 21, 24, 26, 28, 30, 34, 38, 41, 45, 51, 57, 62, 71, 81, 96, 106, 132, 169, 218, 275, 2077, 2246, 2290, 2444, 2562, 2719, 2748, 2846, 2886, 2961, 3045, 3133, 3239, 3535, 3710, 4032, 4376, 4632, 5000, 5625, 7732, 8340, 8590
Colorado,8,05/15/20, 1, 1, 3, 5, 6, 7, 8, 10, 12, 15, 16, 17, 19, 22, 23, 24, 28, 34, 39, 47, 61, 75, 86, 0, 0, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 6, 7, 8, 8, 10, 10, 12, 16, 18, 22, 442, 480, 511, 536, 572, 599, 620, 636, 677, 702, 736, 762, 778, 794, 815, 850, 887, 925, 1017, 1073, 1236, 1280, 1508
Connecticut,9,05/15/20, 14, 19, 46, 60, 80, 101, 119, 145, 181, 202, 238, 264, 294, 311, 372, 431, 476, 496, 560, 631, 720, 769, 848, 9, 11, 17, 23, 29, 32, 40, 52, 66, 69, 75, 85, 95, 109, 117, 122, 133, 146, 163, 188, 218, 225, 271, 2138, 2343, 2459, 2651, 2810, 3161, 3298, 3692, 3941, 4116, 4322, 4554, 4698, 4875, 4986, 5086, 5212, 5770, 6685, 7186, 7910, 8879, 9631
Delaware,10,05/15/20, 0, 1, 2, 4, 6, 7, 12, 21, 23, 27, 30, 36, 40, 44, 47, 50, 62, 75, 91, 114, 145, 190, 210, 0, 0, 1, 2, 3, 3, 4, 6, 7, 8, 9, 10, 10, 12, 14, 15, 15, 19, 25, 29, 39, 53, 69, 112, 117, 138, 162, 172, 200, 229, 245, 262, 283, 334, 364, 412, 432, 473, 498, 526, 558, 631, 687, 812, 1447, 1633
Florida,12,05/15/20, 15, 20, 22, 32, 43, 48, 66, 73, 81, 90, 94, 98, 112, 128, 148, 165, 198, 262, 299, 345, 481, 669, 1002, 4, 5, 7, 11, 14, 14, 16, 17, 19, 21, 22, 24, 27, 31, 35, 38, 44, 54, 68, 79, 110, 130, 254, 1124, 1147, 1239, 1413, 1462, 1522, 1594, 1650, 1698, 1759, 1822, 1898, 2015, 2056, 2177, 2361, 2559, 2742, 2859, 3308, 3685, 6415, 8698
Georgia,13,05/15/20, 8, 10, 11, 18, 22, 27, 30, 35, 38, 40, 41, 49, 54, 57, 61, 68, 75, 91, 111, 125, 144, 176, 194, 3, 3, 5, 7, 8, 9, 10, 11, 12, 12, 13, 14, 15, 15, 16, 17, 19, 23, 25, 34, 43, 48, 59, 521, 587, 611, 688, 707, 781, 800, 826, 865, 911, 954, 1004, 1042, 1092, 1130, 1175, 1227, 1350, 1418, 1561, 1815, 1993, 2138
Hawaii,15,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 4, 14, 14, 18, 21, 23, 27, 31, 33, 38, 41, 44, 46, 50, 53, 55, 58, 64, 68, 72, 79, 110, 210, 231
Idaho,16,05/15/20, 2, 2, 3, 4, 4, 5, 5, 6, 7, 7, 8, 10, 11, 11, 12, 14, 18, 19, 22, 26, 40, 67, 97, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 7, 9, 19, 27, 39, 44, 46, 54, 58, 61, 63, 66, 68, 72, 77, 82, 87, 90, 92, 103, 111, 123, 163, 181, 262, 371, 506
Illinois,17,05/15/20, 7, 19, 36, 53, 68, 74, 96, 101, 120, 141, 160, 193, 224, 259, 286, 363, 437, 501, 569, 698, 881, 1247, 1275, 9, 10, 12, 17, 20, 25, 27, 31, 37, 39, 48, 56, 62, 71, 88, 95, 110, 132, 153, 176, 251, 297, 372, 1705, 1771, 1823, 1929, 2019, 2156, 2306, 2367, 2417, 2566, 2743, 2956, 3178, 3339, 3535, 3799, 4078, 4746, 5546, 6033, 7824, 11114, 13781
Indiana,18,05/15/20, 2, 3, 5, 7, 10, 14, 16, 20, 23, 24, 30, 33, 37, 45, 52, 62, 75, 84, 110, 130, 188, 255, 288, 0, 1, 2, 3, 4, 4, 5, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 21, 26, 31, 38, 43, 48, 375, 376, 431, 487, 517, 550, 577, 606, 621, 658, 678, 723, 782, 843, 901, 948, 1044, 1202, 1384, 1477, 1611, 1724, 1889
Iowa,19,05/15/20, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 5, 6, 7, 9, 11, 21, 30, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 5, 19, 23, 31, 35, 43, 45, 49, 52, 56, 58, 61, 67, 72, 78, 83, 87, 98, 105, 125, 141, 230, 395, 488
Kansas,20,05/15/20, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 6, 7, 13, 16, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 5, 27, 28, 33, 43, 46, 52, 55, 60, 67, 69, 75, 79, 81, 87, 91, 100, 105, 125, 140, 157, 184, 193, 204
Kentucky,21,05/15/20, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 5, 5, 7, 8, 10, 11, 15, 19, 24, 31, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 52, 57, 60, 69, 72, 84, 91, 96, 101, 106, 115, 119, 127, 141, 144, 153, 163, 188, 219, 227, 253, 314, 416
Louisiana,22,05/15/20, 5, 7, 8, 16, 17, 20, 21, 26, 29, 32, 36, 42, 46, 56, 65, 78, 88, 105, 117, 137, 226, 342, 445, 2, 2, 3, 5, 5, 7, 7, 8, 8, 9, 10, 11, 13, 14, 15, 18, 20, 24, 31, 35, 43, 58, 97, 1236, 1325, 1340, 1392, 1446, 1507, 1565, 1599, 1643, 1684, 1718, 1768, 1809, 1860, 1882, 1982, 2123, 2196, 2292, 2517, 3088, 3820, 4020
Maine,23,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 2, 4, 7, 14, 19, 21, 22, 26, 31, 33, 35, 38, 41, 44, 48, 51, 53, 61, 68, 78, 88, 107, 117
Maryland,24,05/15/20, 27, 35, 38, 54, 64, 72, 83, 94, 99, 110, 120, 146, 163, 175, 194, 216, 234, 283, 301, 363, 531, 614, 736, 10, 11, 15, 18, 23, 25, 27, 30, 34, 37, 39, 42, 46, 52, 54, 62, 67, 77, 84, 102, 130, 153, 156, 1031, 1097, 1204, 1352, 1430, 1491, 1574, 1674, 1784, 1878, 1963, 2051, 2196, 2254, 2282, 2410, 2629, 2801, 2975, 3345, 3717, 4149, 5486
Massachusetts,25,05/15/20, 26, 28, 46, 70, 108, 124, 138, 154, 172, 220, 259, 301, 318, 330, 356, 406, 499, 539, 594, 731, 901, 1027, 1318, 11, 19, 23, 28, 33, 48, 57, 65, 71, 77, 84, 94, 104, 112, 125, 140, 150, 172, 199, 252, 303, 318, 341, 3394, 3438, 3854, 4156, 4480, 4675, 4951, 5292, 5574, 5763, 6032, 6207, 6379, 6819, 7125, 7322, 7691, 8320, 8812, 10767, 11997, 12778, 14309
Michigan,26,05/15/20, 19, 34, 41, 77, 107, 125, 147, 159, 179, 212, 243, 276, 307, 343, 377, 482, 579, 654, 758, 843, 1142, 1270, 1877, 6, 10, 14, 18, 27, 32, 36, 39, 48, 54, 61, 70, 78, 86, 101, 115, 148, 171, 206, 239, 339, 435, 524, 2399, 2508, 2885, 3106, 3264, 3395, 3514, 3616, 3791, 3928, 4143, 4409, 4624, 5144, 5550, 5802, 7057, 8035, 8695, 9629, 12992, 16677, 18347
Minnesota,27,05/15/20, 0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 10, 12, 14, 15, 17, 21, 24, 27, 36, 52, 64, 95, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 7, 7, 10, 12, 13, 82, 85, 100, 109, 113, 117, 127, 137, 147, 153, 158, 162, 165, 169, 174, 198, 212, 236, 270, 304, 344, 432, 492
Mississippi,28,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 9, 13, 14, 17, 20, 21, 24, 27, 30, 34, 36, 41, 45, 47, 53, 63, 67, 79, 95, 125, 167
Missouri,29,05/15/20, 4, 4, 5, 7, 7, 10, 11, 16, 18, 21, 23, 25, 29, 35, 38, 42, 49, 54, 65, 88, 125, 223, 264, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 6, 6, 7, 8, 10, 12, 15, 16, 19, 23, 37, 42, 53, 288, 295, 312, 330, 344, 383, 391, 402, 437, 462, 474, 505, 541, 589, 645, 673, 717, 817, 941, 1096, 1355, 1431, 1892
Montana,30,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 7, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 18, 20, 25, 27, 30, 33, 41, 77, 126, 144
Nebraska,31,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 6, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 20, 22, 25, 26, 28, 34, 45, 52, 66, 104, 182, 191
Nevada,32,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 5, 8, 27, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 4, 7, 24, 71, 75, 80, 91, 99, 105, 112, 117, 121, 127, 132, 138, 141, 146, 158, 170, 177, 196, 229, 265, 310, 581, 806
New Hampshire,33,05/15/20, 0, 0, 1, 1, 2, 3, 4, 4, 5, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 18, 27, 31, 45, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 6, 7, 9, 12, 16, 61, 66, 76, 89, 95, 105, 109, 117, 125, 129, 132, 135, 145, 155, 164, 173, 194, 207, 244, 284, 349, 461, 526
New Jersey,34,05/15/20, 70, 102, 133, 153, 164, 203, 237, 319, 349, 378, 467, 512, 564, 610, 673, 817, 985, 1094, 1254, 1548, 1968, 2213, 2715, 28, 37, 41, 51, 58, 64, 69, 78, 87, 98, 123, 132, 150, 162, 175, 194, 231, 285, 417, 474, 507, 523, 585, 5910, 6097, 6663, 7311, 7900, 8187, 8493, 9023, 9715, 10386, 10580, 10914, 12083, 12720, 13093, 13575, 14098, 15815, 18952, 21776, 24402, 26024, 27503
New Mexico,35,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 5, 8, 15, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 7, 25, 27, 37, 40, 47, 53, 55, 62, 66, 71, 76, 81, 87, 92, 99, 104, 113, 121, 144, 155, 161, 172, 201
New York,36,05/15/20, 124, 202, 231, 262, 316, 377, 447, 516, 614, 721, 858, 911, 1033, 1177, 1328, 1638, 1758, 1995, 2186, 2651, 3237, 4294, 5439, 61, 73, 80, 95, 111, 125, 148, 161, 187, 220, 242, 268, 303, 334, 390, 447, 549, 656, 699, 863, 1069, 1124, 1173, 15420, 16083, 16642, 17298, 18587, 19405, 20368, 21289, 22165, 24457, 25577, 27036, 28288, 30302, 31473, 32501, 35565, 39354, 41035, 45714, 53183, 60356, 64324
North Carolina,37,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 6, 10, 14, 42, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 5, 6, 59, 63, 78, 89, 98, 105, 113, 122, 129, 133, 139, 149, 155, 173, 187, 209, 233, 268, 307, 362, 441, 530, 658
North Dakota,38,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 22, 30, 41
Ohio,39,05/15/20, 13, 14, 18, 20, 21, 25, 31, 36, 38, 43, 46, 50, 63, 73, 81, 93, 108, 121, 162, 223, 271, 337, 370, 2, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 23, 26, 31, 42, 52, 57, 76, 480, 503, 522, 557, 576, 597, 605, 631, 664, 691, 720, 752, 795, 827, 853, 914, 998, 1104, 1268, 1438, 1656, 1842, 2532
Oklahoma,40,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 3, 4, 5, 7, 9, 11, 22, 44, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 5, 6, 39, 40, 45, 53, 56, 58, 63, 65, 67, 71, 74, 76, 88, 92, 101, 106, 118, 141, 158, 197, 264, 296, 412
Oregon,41,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 4, 5, 6, 8, 13, 18, 23, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 13, 40, 54, 58, 69, 80, 85, 96, 106, 110, 121, 125, 141, 153, 168, 179, 190, 213, 234, 251, 290, 391, 472, 645
Pennsylvania,42,05/15/20, 63, 74, 79, 99, 120, 144, 169, 184, 199, 221, 234, 263, 276, 314, 345, 409, 454, 505, 623, 731, 933, 1092, 1347, 17, 22, 23, 27, 33, 44, 50, 54, 57, 60, 63, 70, 78, 81, 92, 98, 118, 135, 156, 175, 215, 268, 319, 1830, 1864, 2002, 2238, 2460, 2553, 2794, 2881, 2989, 3124, 3264, 3408, 3555, 3740, 3966, 4194, 4432, 4955, 5674, 6426, 7171, 8019, 9628
Rhode Island,44,05/15/20, 3, 4, 7, 10, 12, 12, 15, 17, 21, 24, 28, 31, 34, 39, 46, 55, 60, 64, 74, 95, 147, 206, 213, 1, 1, 1, 2, 4, 4, 5, 6, 7, 7, 9, 10, 11, 11, 12, 14, 16, 18, 21, 28, 35, 46, 62, 77, 119, 134, 160, 191, 199, 210, 218, 230, 257, 279, 290, 306, 326, 370, 381, 441, 477, 545, 621, 798, 998, 1280
South Carolina,45,05/15/20, 0, 1, 2, 3, 4, 5, 5, 6, 8, 8, 9, 11, 12, 13, 15, 17, 19, 22, 29, 32, 49, 66, 118, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 6, 7, 9, 12, 17, 21, 137, 145, 148, 159, 187, 198, 223, 233, 245, 253, 267, 284, 300, 312, 323, 357, 367, 374, 397, 476, 635, 653, 691
South Dakota,46,05/15/20, 0, 1, 2, 3, 3, 3, 4, 5, 6, 8, 10, 11, 14, 16, 17, 19, 23, 27, 29, 34, 49, 68, 93, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 5, 6, 7, 8, 10, 12, 17, 16, 22, 28, 42, 46, 54, 60, 69, 77, 85, 93, 101, 105, 119, 126, 131, 142, 151, 169, 220, 285, 299, 348
Tennessee,47,05/15/20, 1, 1, 2, 4, 4, 5, 7, 8, 10, 11, 13, 14, 18, 21, 22, 25, 31, 32, 43, 50, 78, 116, 181, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 5, 6, 7, 9, 10, 11, 15, 19, 25, 33, 169, 179, 194, 227, 245, 275, 287, 308, 326, 344, 356, 377, 404, 416, 441, 463, 496, 537, 641, 770, 848, 952, 1043
Texas,48,05/15/20, 20, 21, 29, 37, 42, 45, 52, 57, 64, 69, 76, 91, 106, 112, 126, 156, 180, 213, 241, 286, 490, 721, 1260, 5, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 21, 23, 27, 29, 36, 39, 46, 53, 64, 83, 153, 241, 828, 876, 919, 958, 972, 995, 1030, 1093, 1151, 1193, 1308, 1355, 1411, 1512, 1549, 1656, 1731, 1890, 2026, 2375, 2752, 3183, 6079
Utah,49,05/15/20, 0, 0, 0, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 6, 7, 8, 9, 10, 13, 23, 42, 57, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 6, 8, 11, 20, 43, 49, 59, 72, 80, 83, 88, 102, 105, 110, 113, 120, 129, 141, 148, 155, 163, 178, 201, 221, 325, 480, 509
Vermont,50,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 6, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 7, 10, 12, 16, 22, 27, 29, 31, 36, 40, 43, 48, 51, 57, 67, 74, 83, 90, 101, 111, 146, 175, 206
Virginia,51,05/15/20, 7, 11, 14, 17, 19, 22, 25, 28, 30, 34, 39, 44, 47, 49, 55, 59, 78, 86, 98, 119, 174, 211, 217, 2, 2, 3, 4, 5, 5, 6, 6, 7, 8, 10, 10, 11, 12, 14, 16, 18, 22, 25, 32, 41, 41, 44, 253, 266, 334, 360, 383, 403, 444, 461, 504, 520, 558, 575, 589, 630, 649, 694, 747, 843, 943, 998, 1094, 1378, 1421
Washington,53,05/15/20, 0, 0, 1, 2, 2, 3, 4, 5, 6, 6, 6, 7, 9, 11, 13, 16, 17, 26, 31, 50, 106, 188, 226, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 6, 9, 10, 14, 29, 40, 48, 633, 670, 691, 749, 763, 787, 799, 814, 842, 865, 881, 940, 986, 1002, 1052, 1111, 1157, 1243, 1350, 1452, 1596, 1738, 2250
West Virginia,54,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 6, 14, 18, 26
Wisconsin,55,05/15/20, 0, 1, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 17, 19, 19, 21, 27, 32, 43, 49, 69, 93, 119, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 7, 9, 12, 19, 21, 30, 151, 161, 169, 193, 204, 216, 224, 234, 244, 256, 265, 291, 331, 357, 385, 395, 412, 478, 536, 660, 840, 937, 1130
Wyoming,56,05/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 2, 2, 4, 5, 6, 7, 9, 10, 12, 15, 19, 21, 26, 36, 52, 60, 91
US National,US,05/15/20, 923, 1181, 1388, 1647, 1834, 2107, 2246, 2405, 2813, 3216, 3900, 4248, 4447, 5107, 5688, 6128, 6816, 7722, 8937, 10693, 11965, 13912, 16653, 336, 389, 424, 470, 596, 661, 724, 793, 876, 947, 1047, 1101, 1188, 1286, 1468, 1646, 1909, 2071, 2607, 3010, 3495, 3642, 4106, 48949, 50721, 52908, 58541, 61856, 63385, 66779, 67853, 72180, 77796, 80183, 81853, 83872, 86987, 91059, 95923, 103802, 110204, 122837, 127514, 160950, 168469, 182230
Alabama,1,05/16/20, 0, 1, 1, 2, 3, 4, 6, 8, 9, 10, 12, 14, 15, 18, 20, 22, 28, 32, 38, 48, 55, 61, 120, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 5, 6, 6, 8, 10, 12, 14, 16, 19, 29, 95, 117, 126, 145, 157, 176, 193, 202, 213, 228, 237, 247, 265, 291, 306, 312, 329, 374, 414, 504, 597, 711, 804
Alaska,2,05/16/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 6, 7, 11, 15, 17, 20, 27, 35, 40, 75
Arizona,4,05/16/20, 0, 0, 1, 2, 3, 4, 4, 4, 5, 6, 7, 8, 9, 9, 11, 12, 13, 17, 21, 33, 37, 85, 101, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 6, 7, 8, 9, 15, 25, 170, 174, 197, 209, 217, 227, 236, 245, 253, 264, 277, 286, 299, 311, 320, 329, 362, 397, 465, 506, 601, 722, 1124
Arkansas,5,05/16/20, 0, 0, 0, 0, 1, 1, 2, 2, 2, 4, 5, 6, 7, 9, 10, 11, 14, 15, 17, 22, 27, 42, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 4, 4, 5, 5, 7, 7, 12, 18, 21, 25, 32, 37, 44, 51, 59, 66, 74, 78, 84, 88, 94, 106, 113, 120, 128, 149, 162, 189, 219, 238
California,6,05/16/20, 25, 39, 49, 56, 62, 70, 81, 89, 102, 118, 130, 139, 155, 191, 222, 262, 289, 299, 389, 455, 576, 690, 1060, 12, 16, 17, 20, 23, 26, 28, 31, 33, 37, 40, 43, 48, 53, 57, 70, 75, 83, 101, 119, 158, 201, 256, 2090, 2293, 2315, 2464, 2595, 2751, 2783, 2882, 2922, 2996, 3100, 3182, 3271, 3565, 3763, 4092, 4433, 4700, 5071, 5706, 7943, 8565, 8786
Colorado,8,05/16/20, 1, 1, 3, 4, 4, 6, 8, 10, 12, 14, 14, 16, 18, 20, 22, 24, 25, 30, 42, 52, 61, 64, 74, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 6, 6, 7, 10, 11, 12, 14, 18, 20, 444, 483, 512, 540, 575, 605, 622, 641, 682, 704, 741, 769, 786, 803, 825, 856, 894, 929, 1021, 1084, 1248, 1299, 1518
Connecticut,9,05/16/20, 18, 22, 38, 51, 69, 95, 110, 131, 170, 181, 221, 237, 262, 295, 331, 376, 423, 443, 487, 551, 655, 691, 772, 7, 9, 15, 21, 26, 30, 38, 50, 61, 69, 75, 79, 84, 97, 109, 119, 131, 140, 157, 176, 194, 201, 234, 2159, 2348, 2485, 2672, 2844, 3203, 3326, 3746, 3984, 4186, 4447, 4649, 4794, 4959, 5062, 5199, 5341, 5920, 6811, 7335, 8107, 9130, 9823
Delaware,10,05/16/20, 0, 0, 2, 2, 5, 7, 13, 17, 18, 24, 28, 32, 35, 41, 47, 52, 61, 67, 84, 100, 149, 169, 188, 0, 0, 1, 1, 1, 2, 2, 4, 5, 7, 8, 9, 10, 11, 13, 14, 16, 18, 21, 25, 35, 49, 60, 114, 118, 139, 163, 174, 202, 231, 251, 266, 292, 339, 372, 422, 446, 485, 514, 536, 575, 654, 714, 852, 1480, 1693
Florida,12,05/16/20, 10, 17, 23, 34, 40, 48, 56, 67, 74, 81, 90, 96, 118, 131, 141, 155, 191, 246, 295, 333, 460, 658, 949, 3, 5, 6, 10, 11, 14, 14, 17, 19, 21, 23, 27, 30, 31, 35, 37, 44, 52, 63, 76, 93, 104, 239, 1132, 1161, 1254, 1429, 1486, 1526, 1609, 1681, 1711, 1782, 1835, 1911, 2031, 2099, 2211, 2379, 2611, 2804, 2897, 3405, 3761, 6463, 8936
