county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Putnam County NY,36079,05/07/20,-1157,-882,-695,-443,-244
Rockland County NY,36087,05/07/20,-4306,-3933,-3712,-3438,-1464
Kings County NY,36047,05/08/20,-27149,-18999,-13955,-7555,-3599
Queens County NY,36081,05/08/20,-26601,-21638,-17903,-12926,-4662
New York County NY,36061,05/08/20,-16670,-13999,-12614,-10858,-3896
Bronx County NY,36005,05/08/20,-14189,-12387,-11068,-8495,-2093
Richmond County NY,36085,05/08/20,-4749,-4042,-3651,-3198,-908
Westchester County NY,36119,05/08/20,-12386,-10281,-7794,-4671,-1748
Bergen County NJ,34003,05/08/20,-10702,-9909,-9404,-8617,-2769
Hudson County NJ,34017,05/08/20,-6766,-6147,-5757,-5332,-1644
Passaic County NJ,34031,05/08/20,-5802,-5338,-5055,-4643,-1685
Putnam County NY,36079,05/08/20,-1210,-929,-732,-469,-265
Rockland County NY,36087,05/08/20,-4371,-3999,-3775,-3501,-1530
Kings County NY,36047,05/09/20,-28097,-20041,-14860,-8068,-3868
Queens County NY,36081,05/09/20,-27434,-22533,-18803,-13705,-4945
New York County NY,36061,05/09/20,-17383,-14701,-13291,-11494,-4160
Bronx County NY,36005,05/09/20,-14699,-12895,-11564,-8961,-2231
Richmond County NY,36085,05/09/20,-4929,-4212,-3813,-3349,-973
Westchester County NY,36119,05/09/20,-12681,-10609,-8153,-4946,-1870
Bergen County NJ,34003,05/09/20,-11114,-10293,-9778,-8984,-2936
Hudson County NJ,34017,05/09/20,-7050,-6416,-6021,-5588,-1757
Passaic County NJ,34031,05/09/20,-5992,-5527,-5245,-4828,-1796
Putnam County NY,36079,05/09/20,-1255,-970,-769,-496,-285
Rockland County NY,36087,05/09/20,-4422,-4048,-3826,-3553,-1590
Kings County NY,36047,05/10/20,-28946,-21010,-15716,-8585,-4134
Queens County NY,36081,05/10/20,-28126,-23364,-19630,-14419,-5248
New York County NY,36061,05/10/20,-18036,-15358,-13915,-12095,-4456
Bronx County NY,36005,05/10/20,-15132,-13337,-12012,-9425,-2385
Richmond County NY,36085,05/10/20,-5107,-4374,-3969,-3481,-1036
Westchester County NY,36119,05/10/20,-12930,-10895,-8485,-5219,-1998
Bergen County NJ,34003,05/10/20,-11455,-10637,-10113,-9301,-3116
Hudson County NJ,34017,05/10/20,-7313,-6667,-6270,-5827,-1866
Passaic County NJ,34031,05/10/20,-6168,-5698,-5410,-4991,-1885
Putnam County NY,36079,05/10/20,-1301,-1009,-804,-522,-304
Rockland County NY,36087,05/10/20,-4460,-4081,-3858,-3585,-1643
Kings County NY,36047,05/11/20,-29695,-21845,-16527,-9125,-4400
Queens County NY,36081,05/11/20,-28796,-24079,-20408,-15134,-5573
New York County NY,36061,05/11/20,-18626,-15951,-14482,-12660,-4740
Bronx County NY,36005,05/11/20,-15507,-13741,-12430,-9862,-2536
Richmond County NY,36085,05/11/20,-5266,-4522,-4104,-3609,-1095
Westchester County NY,36119,05/11/20,-13106,-11128,-8785,-5490,-2136
Bergen County NJ,34003,05/11/20,-11762,-10933,-10401,-9590,-3277
Hudson County NJ,34017,05/11/20,-7533,-6887,-6492,-6035,-1980
Passaic County NJ,34031,05/11/20,-6320,-5849,-5557,-5131,-1993
Putnam County NY,36079,05/11/20,-1343,-1047,-838,-545,-321
Rockland County NY,36087,05/11/20,-4480,-4096,-3872,-3602,-1699
